id,en,ja,pos,theme,level,is_frequent
307,shirt,シャツ,noun,clothing,eiken5,0
308,jacket,ジャケット,noun,clothing,eiken5,0
309,T-shirt,Tシャツ,noun,clothing,eiken5,0
310,coat,コート,noun,clothing,eiken5,0
311,skirt,スカート,noun,clothing,eiken5,0
312,pocket,ポケット,noun,clothing,eiken5,0
313,hat,ふちのある帽子,noun,clothing,eiken5,0
314,cap,ふちなしの帽子・野球帽,noun,clothing,eiken5,0
315,bag,かばん,noun,clothing,eiken5,0
316,backpack,リュックサック,noun,clothing,eiken5,0
317,glove,手袋,noun,clothing,eiken5,0
318,shoe,靴,noun,clothing,eiken5,0
319,umbrella,傘,noun,clothing,eiken5,0
320,sport(s),スポーツ,noun,sports,eiken5,0
321,team,チーム・組,noun,sports,eiken5,0
322,game,ゲーム・試合,noun,sports,eiken5,0
323,club,クラブ,noun,sports,eiken5,0
324,racket,ラケット,noun,sports,eiken5,0
325,tennis,テニス,noun,sports,eiken5,0
326,baseball,野球,noun,sports,eiken5,0
327,soccer,サッカー,noun,sports,eiken5,0
328,basketball,バスケットボール,noun,sports,eiken5,0
329,volleyball,バレーボール,noun,sports,eiken5,0
330,badminton,バドミントン,noun,sports,eiken5,0
331,ball,ボール,noun,sports,eiken5,0
333,softball,ソフトボール,noun,sports,eiken5,0
334,dance,ダンス,noun,sports,eiken5,0
335,music,音楽,noun,music,eiken5,0
336,radio,ラジオ,noun,music,eiken5,0
337,song,歌,noun,music,eiken5,0
338,video,映像・ビデオ,noun,music,eiken5,0
339,piano,ピアノ,noun,music,eiken5,0
340,guitar,ギター,noun,music,eiken5,0
341,violin,バイオリン,noun,music,eiken5,0
342,flute,フルート,noun,music,eiken5,0
343,drum,ドラム,noun,music,eiken5,0
344,harmonica,ハーモニカ,noun,music,eiken5,0
345,concert,コンサート・音楽会,noun,music,eiken5,0
346,taxi,タクシー,noun,transport,eiken5,0
348,bicycle,自転車,noun,transport,eiken5,0
349,train,電車,noun,transport,eiken5,0
350,ship,船,noun,transport,eiken5,0
351,bus,バス,noun,transport,eiken5,0
352,plane,飛行機,noun,transport,eiken5,0
353,mouth,くち,noun,body,eiken5,0
354,hair,髪の毛,noun,body,eiken5,0
355,hand,手,noun,body,eiken5,0
356,face,顔,noun,body,eiken5,0
357,foot,足（単数形）,noun,body,eiken5,0
358,feet,foot（足）の複数形,noun,body,eiken5,0
359,ear,耳,noun,body,eiken5,0
360,nose,鼻,noun,body,eiken5,0
