id,en,ja,pos,theme,level,is_frequent
60,imagine,想像する,verb,mind,eiken4,0
61,mean,意味する,verb,mind,eiken4,0
62,realize,気づく,verb,mind,eiken4,0
63,want,ほしい,verb,mind,eiken4,0
64,love,愛する,verb,mind,eiken4,0
65,like,好き,verb,mind,eiken4,0
66,enjoy,楽しむ,verb,mind,eiken4,0
67,worry,心配する,verb,mind,eiken4,0
68,guess,推測する,verb,mind,eiken4,0
69,dream,夢を見る,verb,mind,eiken4,0
70,learn,学ぶ,verb,mind,eiken4,0
71,plan,計画する,verb,mind,eiken4,0
72,seem,～のように見える,verb,mind,eiken4,0
73,need,必要とする,verb,mind,eiken4,0
74,care,世話をする,verb,mind,eiken4,0
75,make,作る,verb,creation,eiken4,0
76,build,建てる,verb,creation,eiken4,0
77,draw,線を引く・黒で絵を描く,verb,creation,eiken4,0
78,design,デザインする・設計する,verb,creation,eiken4,0
79,invent,発明する,verb,creation,eiken4,0
80,paint,色を塗る,verb,creation,eiken4,0
81,bake,オーブンで焼く,verb,creation,eiken4,0
82,cook,料理する,verb,creation,eiken4,0
83,produce,製造する,verb,creation,eiken4,0
84,prepare,準備をする,verb,creation,eiken4,0
85,mix,混ぜる,verb,creation,eiken4,0
86,add,追加する,verb,creation,eiken4,0
87,collect,集める,verb,creation,eiken4,0
88,recycle,リサイクルする,verb,creation,eiken4,0
89,record,記録する,verb,creation,eiken4,0
90,fix,直す・修理する,verb,creation,eiken4,0
91,sing,歌う,verb,creation,eiken4,0
92,give,与える,verb,action,eiken4,0
93,put,置く,verb,action,eiken4,0
94,clean,掃除をする・きれいにする,verb,action,eiken4,0
95,play,スポーツをする・楽器をひく・遊ぶ,verb,action,eiken4,0
96,take,取る,verb,action,eiken4,0
97,catch,捕まえる,verb,action,eiken4,0
98,visit,訪れる,verb,action,eiken4,0
99,bring,持ってくる,verb,action,eiken4,0
100,begin,始める・始まる,verb,action,eiken4,0
101,find,見つける,verb,action,eiken4,0
102,meet,会う,verb,action,eiken4,0
103,close,閉じる・閉める・閉まる,verb,action,eiken4,0
104,buy,買う,verb,action,eiken4,0
105,end,終わる・終える,verb,action,eiken4,0
106,see,見える,verb,action,eiken4,0
107,get,得る,verb,action,eiken4,0
108,finish,終わる・終える,verb,action,eiken4,0
109,check,確認する,verb,action,eiken4,0
110,wear,着ている,verb,action,eiken4,0
111,cut,切る,verb,action,eiken4,0
112,brush,ブラシをかける・磨く,verb,action,eiken4,0
113,study,勉強する,verb,action,eiken4,0
114,drink,飲む,verb,action,eiken4,0
115,start,始める・始まる,verb,action,eiken4,0
116,drop,落とす,verb,action,eiken4,0
117,try,試す,verb,action,eiken4,0
118,receive,受け取る,verb,action,eiken4,0
119,help,助ける,verb,action,eiken4,0
120,join,参加する,verb,action,eiken4,0
121,change,変える,verb,action,eiken4,0
122,attack,攻撃する,verb,action,eiken4,0
123,eat,食べる,verb,action,eiken4,0
124,watch,（じっと）見る,verb,action,eiken4,0
125,keep,保つ,verb,action,eiken4,0
126,teach,教える,verb,action,eiken4,0
127,use,使う,verb,action,eiken4,0
128,win,勝つ,verb,action,eiken4,0
129,pass,通過する・過ぎる,verb,action,eiken4,0
130,touch,触る,verb,action,eiken4,0
131,hold,（手に）持つ,verb,action,eiken4,0
132,throw,投げる,verb,action,eiken4,0
133,hit,打つ,verb,action,eiken4,0
134,set,設置する,verb,action,eiken4,0
135,stay,滞在する,verb,action,eiken4,0
136,work,働く,verb,action,eiken4,0
137,become,～になる,verb,action,eiken4,0
138,stand,立つ,verb,action,eiken4,0
139,sit,座る,verb,action,eiken4,0
140,lose,失う・負ける,verb,action,eiken4,0
141,smile,ほほえむ,verb,action,eiken4,0
142,cry,泣く,verb,action,eiken4,0
143,sleep,眠る,verb,action,eiken4,0
144,wake,目を覚ます,verb,action,eiken4,0
145,practice,練習する,verb,action,eiken4,0
146,sell,売る,verb,action,eiken4,0
147,break,壊す,verb,action,eiken4,0
148,grow,育つ,verb,action,eiken4,0
149,happen,起こる,verb,action,eiken4,0
150,borrow,借りる,verb,action,eiken4,0
151,carry,運ぶ,verb,action,eiken4,0
152,pay,支払う,verb,action,eiken4,0
153,marry,結婚する,verb,action,eiken4,0
154,miss,見逃す,verb,action,eiken4,0
155,invite,招待する,verb,action,eiken4,0
156,choose,選ぶ,verb,action,eiken4,0
157,camp,キャンプをする,verb,action,eiken4,0
158,celebrate,祝う,verb,action,eiken4,0
159,fight,けんかをする,verb,action,eiken4,0
160,relax,くつろぐ,verb,action,eiken4,0
161,spend,過ごす・お金をついやす,verb,action,eiken4,0
162,hurry,いそぐ,verb,action,eiken4,0
163,hurt,傷つける,verb,action,eiken4,0
164,snow,雪が降る,verb,action,eiken4,0
165,order,注文する,verb,action,eiken4,0
166,perform,演じる,verb,action,eiken4,0
167,return,返却する・返す,verb,action,eiken4,0
168,save,救う・節約する,verb,action,eiken4,0
169,cost,費用がかかる,verb,action,eiken4,0
170,enter,入る,verb,action,eiken4,0
171,cover,覆う,verb,action,eiken4,0
172,die,死ぬ,verb,action,eiken4,0
173,injure,けがをする,verb,action,eiken4,0
174,lend,貸す,verb,action,eiken4,0
175,steal,盗む,verb,action,eiken4,0
176,taste,味がする,verb,action,eiken4,0
177,kill,殺す,verb,action,eiken4,0
178,serve,仕える,verb,action,eiken4,0
179,burn,燃える,verb,action,eiken4,0
180,exchange,交換する,verb,action,eiken4,0
181,pull,引く,verb,action,eiken4,0
182,shut,閉める・閉まる,verb,action,eiken4,0
183,smell,臭いがする,verb,action,eiken4,0
184,attend,出席する,verb,action,eiken4,0
185,boil,ゆでる,verb,action,eiken4,0
186,cancel,キャンセルする,verb,action,eiken4,0
187,continue,続ける,verb,action,eiken4,0
188,laugh,笑う,verb,action,eiken4,0
189,protect,守る・保護する,verb,action,eiken4,0
190,push,押す,verb,action,eiken4,0
191,share,シェアする・共有する,verb,action,eiken4,0
192,count,数える,verb,action,eiken4,0
193,kick,蹴る,verb,action,eiken4,0
194,spread,広げる,verb,action,eiken4,0
195,raise,（手などを）上げる,verb,action,eiken4,0
196,appear,現れる,verb,action,eiken4,0
197,control,制御する・コントロールする,verb,action,eiken4,0
198,deliver,配達する,verb,action,eiken4,0
199,fit,合う,verb,action,eiken4,0
200,hang,ぶら下げる,verb,action,eiken4,0
201,knock,ノックする,verb,action,eiken4,0
202,oversleep,寝坊する,verb,action,eiken4,0
203,shake,振る,verb,action,eiken4,0
204,shock,衝撃を与える・驚かす,verb,action,eiken4,0
205,waste,無駄にする,verb,action,eiken4,0
206,surprise,驚かせる,verb,action,eiken4,0
207,act,行動する,verb,action,eiken4,0
208,cause,原因となる,verb,action,eiken4,0
209,destroy,破壊する,verb,action,eiken4,0
210,disappear,消える・姿を消す,verb,action,eiken4,0
211,discover,発見する,verb,action,eiken4,0
212,exercise,運動する,verb,action,eiken4,0
213,fail,失敗する,verb,action,eiken4,0
214,feed,エサを与える,verb,action,eiken4,0
215,hide,隠す・隠れる,verb,action,eiken4,0
216,lay,横たえる,verb,action,eiken4,0
217,lead,先導する・案内する,verb,action,eiken4,0
218,offer,提案する,verb,action,eiken4,0
219,shine,輝く,verb,action,eiken4,0
220,smoke,タバコを吸う,verb,action,eiken4,0
221,solve,解決する,verb,action,eiken4,0
222,survive,生き残る,verb,action,eiken4,0
223,ring,ベルを鳴らす,verb,action,eiken4,0
224,size,サイズ,noun,abstract,eiken4,0
225,part,部分・パート,noun,abstract,eiken4,0
226,way,方法・道,noun,abstract,eiken4,0
227,top,トップ・頂上,noun,abstract,eiken4,0
228,step,ステップ・段階,noun,abstract,eiken4,0
229,side,サイド・側面,noun,abstract,eiken4,0
230,center,中央,noun,abstract,eiken4,0
231,front,前,noun,abstract,eiken4,0
232,middle,真ん中・中間,noun,abstract,eiken4,0
233,piece,一切れ・一片,noun,abstract,eiken4,0
234,line,ライン・線,noun,abstract,eiken4,0
235,figure,形・図,noun,abstract,eiken4,0
236,section,一部・区画,noun,abstract,eiken4,0
237,type,タイプ・型,noun,abstract,eiken4,0
238,bottom,底,noun,abstract,eiken4,0
239,shape,形,noun,abstract,eiken4,0
240,height,高さ・身長,noun,abstract,eiken4,0
241,age,年,noun,abstract,eiken4,0
242,course,コース,noun,abstract,eiken4,0
243,area,エリア・区画,noun,abstract,eiken4,0
244,spot,点・地点,noun,abstract,eiken4,0
245,language,言語,noun,education,eiken4,0
246,subject,学科,noun,education,eiken4,0
247,lesson,レッスン,noun,education,eiken4,0
248,question,質問,noun,education,eiken4,0
249,information,情報,noun,education,eiken4,0
250,example,例,noun,education,eiken4,0
251,number,数字・数,noun,education,eiken4,0
252,word,言葉・語,noun,education,eiken4,0
253,science,科学,noun,education,eiken4,0
254,history,歴史,noun,education,eiken4,0
255,grade,級・成績・学年,noun,education,eiken4,0
256,exam,試験・テスト,noun,education,eiken4,0
257,examination,試験,noun,education,eiken4,0
258,social studies,社会科,noun,education,eiken4,0
259,rule,ルール・規則,noun,education,eiken4,0
260,passage,文脈,noun,education,eiken4,0
261,sentence,文・文章,noun,education,eiken4,0
262,meaning,意味,noun,education,eiken4,0
263,purpose,目的,noun,education,eiken4,0
264,recipe,レシピ,noun,education,eiken4,0
265,locker,ロッカー,noun,education,eiken4,0
266,trip,旅行,noun,event,eiken4,0
267,picnic,ピクニック,noun,event,eiken4,0
268,vacation,（長い）休暇・休み,noun,event,eiken4,0
269,festival,お祭り,noun,event,eiken4,0
270,concert,コンサート,noun,event,eiken4,0
271,barbecue,バーベキュー,noun,event,eiken4,0
272,homestay,ホームステイ,noun,event,eiken4,0
273,parade,パレード,noun,event,eiken4,0
274,carnival,カーニバル,noun,event,eiken4,0
275,sightseeing,観光,noun,event,eiken4,0
276,ceremony,セレモニー・儀式,noun,event,eiken4,0
277,wedding,ウェディング,noun,event,eiken4,0
278,tour,ツアー,noun,event,eiken4,0
279,event,イベント,noun,event,eiken4,0
280,performance,パフォーマンス・演技,noun,event,eiken4,0
281,adventure,冒険,noun,event,eiken4,0
282,story,ストーリー・物語,noun,media,eiken4,0
283,program,プログラム,noun,media,eiken4,0
284,movie,映画,noun,media,eiken4,0
285,drama,ドラマ,noun,media,eiken4,0
286,comedy,コメディー,noun,media,eiken4,0
287,horror,ホラー,noun,media,eiken4,0
288,novel,小説,noun,media,eiken4,0
289,song,歌,noun,media,eiken4,0
290,musical,ミュージカル,noun,media,eiken4,0
291,jazz,ジャズ,noun,media,eiken4,0
292,TV program,テレビ番組,noun,media,eiken4,0
293,comic,マンガ,noun,media,eiken4,0
294,science fiction,サイエンス・フィクション,noun,media,eiken4,0
295,mystery,ミステリー,noun,media,eiken4,0
296,ballet,バレエ,noun,media,eiken4,0
297,website,ウェブサイト,noun,media,eiken4,0
298,Internet,インターネット,noun,media,eiken4,0
299,video game,ビデオゲーム,noun,media,eiken4,0
300,contest,コンテスト,noun,sports,eiken4,0
301,race,レース,noun,sports,eiken4,0
302,match,マッチ・試合,noun,sports,eiken4,0
303,tournament,トーナメント,noun,sports,eiken4,0
304,badminton,バドミントン,noun,sports,eiken4,0
305,hockey,ホッケー,noun,sports,eiken4,0
306,marathon,マラソン,noun,sports,eiken4,0
307,Olympic,オリンピック,noun,sports,eiken4,0
308,goal,ゴール・目標,noun,sports,eiken4,0
309,score,スコア・点数,noun,sports,eiken4,0
310,health,健康,noun,health,eiken4,0
311,stomachache,胃痛,noun,health,eiken4,0
312,headache,頭痛,noun,health,eiken4,0
313,fever,熱,noun,health,eiken4,0
314,medicine,薬,noun,health,eiken4,0
315,accident,アクシデント・事故,noun,health,eiken4,0
316,damage,ダメージ・損傷,noun,health,eiken4,0
317,safety,安全,noun,health,eiken4,0
318,culture,文化,noun,society,eiken4,0
319,tradition,伝統,noun,society,eiken4,0
320,custom,習慣,noun,society,eiken4,0
321,habit,癖・習慣,noun,society,eiken4,0
322,environment,環境,noun,society,eiken4,0
323,pollution,公害,noun,society,eiken4,0
324,peace,平和,noun,society,eiken4,0
325,war,戦争,noun,society,eiken4,0
326,government,政府,noun,society,eiken4,0
327,army,軍,noun,society,eiken4,0
328,god,神,noun,society,eiken4,0
329,secret,秘密,noun,society,eiken4,0
330,enemy,敵,noun,society,eiken4,0
331,importance,重要性,noun,society,eiken4,0
332,difference,違い,noun,society,eiken4,0
333,energy,力,noun,society,eiken4,0
334,money,お金,noun,money,eiken4,0
335,dollar,ドル,noun,money,eiken4,0
336,sale,販売・セール,noun,money,eiken4,0
337,price,価格・値段,noun,money,eiken4,0
338,discount,割引き,noun,money,eiken4,0
339,license,ライセンス・免許,noun,money,eiken4,0
340,business,ビジネス,noun,money,eiken4,0
341,job,仕事,noun,money,eiken4,0
342,award,賞,noun,money,eiken4,0
343,prize,賞,noun,money,eiken4,0
344,skill,スキル・技術,noun,money,eiken4,0
345,centimeter,センチメートル,noun,unit,eiken4,0
346,gram,グラム,noun,unit,eiken4,0
347,meter,メートル,noun,unit,eiken4,0
348,kilogram,キログラム,noun,unit,eiken4,0
349,kilometer,キロメートル,noun,unit,eiken4,0
350,thousand,1000,noun,unit,eiken4,0
351,hundred,100,noun,unit,eiken4,0
352,million,百万,noun,unit,eiken4,0
353,billion,10億,noun,unit,eiken4,0
354,report,レポート・報告書,noun,general,eiken4,0
355,hobby,趣味,noun,general,eiken4,0
356,letter,手紙,noun,general,eiken4,0
357,idea,アイディア・考え,noun,general,eiken4,0
358,news,ニュース,noun,general,eiken4,0
359,team,チーム,noun,general,eiken4,0
360,club,クラブ,noun,general,eiken4,0
361,group,グループ,noun,general,eiken4,0
362,reason,理由,noun,general,eiken4,0
363,point,ポイント・点,noun,general,eiken4,0
364,problem,問題,noun,general,eiken4,0
365,future,将来・未来,noun,general,eiken4,0
366,sign,サイン・署名,noun,general,eiken4,0
367,rest,休息・休憩,noun,general,eiken4,0
368,address,住所,noun,general,eiken4,0
369,trouble,トラブル・問題,noun,general,eiken4,0
370,dance,ダンス・踊り,noun,general,eiken4,0
371,diary,日記,noun,general,eiken4,0
372,color,色,noun,general,eiken4,0
373,thing,物,noun,general,eiken4,0
374,life,命・生活,noun,general,eiken4,0
375,sound,音,noun,general,eiken4,0
376,memory,思い出,noun,general,eiken4,0
377,message,メッセージ・伝言,noun,general,eiken4,0
378,notice,知らせ,noun,general,eiken4,0
379,schedule,スケジュール・予定,noun,general,eiken4,0
380,experience,経験,noun,general,eiken4,0
381,fashion,ファッション,noun,general,eiken4,0
382,hole,穴,noun,general,eiken4,0
383,mind,精神,noun,general,eiken4,0
384,package,荷物,noun,general,eiken4,0
385,rock,岩,noun,general,eiken4,0
386,action,アクション・行動,noun,general,eiken4,0
387,button,ボタン,noun,general,eiken4,0
388,century,世紀,noun,general,eiken4,0
389,fact,事実,noun,general,eiken4,0
390,flight,フライト・飛行,noun,general,eiken4,0
391,interview,インタビュー,noun,general,eiken4,0
392,medal,メダル,noun,general,eiken4,0
393,power,パワー・力,noun,general,eiken4,0
394,symbol,象徴,noun,general,eiken4,0
395,garbage,ゴミ,noun,general,eiken4,0
396,joke,ジョーク・冗談,noun,general,eiken4,0
397,ghost,おばけ・幽霊,noun,general,eiken4,0
398,decoration,飾り,noun,general,eiken4,0
399,promise,約束,noun,general,eiken4,0
400,scene,シーン,noun,general,eiken4,0
401,sight,眺め,noun,general,eiken4,0
402,support,サポート・支援,noun,general,eiken4,0
403,system,システム,noun,general,eiken4,0
404,voice,声,noun,general,eiken4,0
405,opinion,意見,noun,general,eiken4,0
406,copy,コピー,noun,general,eiken4,0
407,trick,いたずら・手口,noun,general,eiken4,0
408,resort,リゾート,noun,general,eiken4,0
409,speed,スピード,noun,general,eiken4,0
410,activity,活動・行動,noun,general,eiken4,0
411,advice,アドバイス・助言,noun,general,eiken4,0
412,chance,チャンス・機会,noun,general,eiken4,0
413,costume,コスチューム・衣装,noun,general,eiken4,0
414,fair,公平,noun,general,eiken4,0
415,fire,火,noun,general,eiken4,0
416,instrument,器具,noun,general,eiken4,0
417,list,リスト,noun,general,eiken4,0
418,noise,音・騒音,noun,general,eiken4,0
419,speech,スピーチ,noun,general,eiken4,0
420,meeting,会議,noun,general,eiken4,0
421,capital,資本,noun,general,eiken4,0
422,ticket,チケット・券,noun,object,eiken4,0
423,map,地図,noun,object,eiken4,0
424,present,プレゼント,noun,object,eiken4,0
425,passport,パスポート,noun,object,eiken4,0
426,book,本,noun,object,eiken4,0
427,picture,写真・絵,noun,object,eiken4,0
428,painting,絵画,noun,object,eiken4,0
429,gift,贈り物,noun,object,eiken4,0
430,dictionary,辞書,noun,object,eiken4,0
431,box,箱,noun,object,eiken4,0
432,crayon,クレヨン,noun,object,eiken4,0
433,poster,ポスター,noun,object,eiken4,0
434,card,カード,noun,object,eiken4,0
435,pen,ペン,noun,object,eiken4,0
436,tape,テープ,noun,object,eiken4,0
437,handle,ハンドル・取手,noun,object,eiken4,0
438,paper,紙,noun,object,eiken4,0
439,bag,バッグ,noun,object,eiken4,0
440,magazine,雑誌,noun,object,eiken4,0
441,bat,バット,noun,object,eiken4,0
442,curtain,カーテン,noun,object,eiken4,0
443,drum,たいこ,noun,object,eiken4,0
444,calendar,カレンダー,noun,object,eiken4,0
445,seat,シート・座席,noun,object,eiken4,0
446,wallet,財布,noun,object,eiken4,0
447,key,鍵,noun,object,eiken4,0
448,bottle,ボトル・びん,noun,object,eiken4,0
449,toy,おもちゃ,noun,object,eiken4,0
450,basket,かご,noun,object,eiken4,0
451,statue,銅像,noun,object,eiken4,0
452,suitcase,スーツケース,noun,object,eiken4,0
453,alarm,アラーム,noun,object,eiken4,0
454,block,ブロック,noun,object,eiken4,0
455,flag,旗,noun,object,eiken4,0
456,scarf,マフラー,noun,object,eiken4,0
457,cracker,クラッカー,noun,object,eiken4,0
458,drawing,図・描画,noun,object,eiken4,0
459,scissors,はさみ,noun,object,eiken4,0
460,tool,ツール・道具,noun,object,eiken4,0
461,stamp,スタンプ・切手,noun,object,eiken4,0
462,uniform,ユニフォーム・制服,noun,clothing,eiken4,0
463,belt,ベルト,noun,clothing,eiken4,0
464,coat,コート,noun,clothing,eiken4,0
465,pocket,ポケット,noun,clothing,eiken4,0
466,clothes,服,noun,clothing,eiken4,0
467,dress,ワンピース,noun,clothing,eiken4,0
468,suit,スーツ,noun,clothing,eiken4,0
469,swimsuit,水着,noun,clothing,eiken4,0
470,sweater,セーター,noun,clothing,eiken4,0
471,glove,手袋,noun,clothing,eiken4,0
472,jeans,ジーンズ,noun,clothing,eiken4,0
473,tie,ネクタイ,noun,clothing,eiken4,0
474,sunglasses,サングラス,noun,clothing,eiken4,0
475,radio,ラジオ,noun,tech,eiken4,0
476,computer,コンピューター,noun,tech,eiken4,0
477,e-mail,Eメール,noun,tech,eiken4,0
478,camera,カメラ,noun,tech,eiken4,0
479,video,ビデオ,noun,tech,eiken4,0
480,snowboard,スノーボード,noun,tech,eiken4,0
481,machine,機械,noun,tech,eiken4,0
482,engine,エンジン,noun,tech,eiken4,0
483,TV,テレビ,noun,tech,eiken4,0
484,bicycle,自転車,noun,transport,eiken4,0
485,boat,ボート,noun,transport,eiken4,0
486,ship,船,noun,transport,eiken4,0
487,plane,飛行機,noun,transport,eiken4,0
488,train,電車,noun,transport,eiken4,0
489,bike,自転車,noun,transport,eiken4,0
490,rocket,ロケット,noun,transport,eiken4,0
491,subway,地下鉄,noun,transport,eiken4,0
492,track,トラック,noun,transport,eiken4,0
493,textbook,教科書,noun,school,eiken4,0
494,blackboard,黒板,noun,school,eiken4,0
495,pencil,えんぴつ,noun,school,eiken4,0
496,eraser,消しゴム,noun,school,eiken4,0
497,umbrella,傘,noun,school,eiken4,0
498,game,ゲーム,noun,media,eiken4,0
499,photo,写真,noun,object,eiken4,0
500,place,場所,noun,place,eiken4,0
501,station,駅,noun,place,eiken4,0
502,post office,郵便局,noun,place,eiken4,0
503,restaurant,レストラン,noun,place,eiken4,0
504,library,図書館,noun,place,eiken4,0
505,bridge,橋,noun,place,eiken4,0
506,gym,体育館・ジム,noun,place,eiken4,0
507,city,市,noun,place,eiken4,0
508,hotel,ホテル,noun,place,eiken4,0
509,hospital,病院,noun,place,eiken4,0
510,building,建物,noun,place,eiken4,0
511,barbershop,床屋,noun,place,eiken4,0
512,road,道,noun,place,eiken4,0
513,hometown,故郷,noun,place,eiken4,0
514,office,事務所,noun,place,eiken4,0
515,market,市場,noun,place,eiken4,0
516,apartment,アパート,noun,place,eiken4,0
517,world,世界,noun,place,eiken4,0
518,village,村,noun,place,eiken4,0
519,stadium,スタジアム,noun,place,eiken4,0
520,museum,博物館,noun,place,eiken4,0
521,airport,空港,noun,place,eiken4,0
522,town,街,noun,place,eiken4,0
523,bank,銀行,noun,place,eiken4,0
524,park,公園,noun,place,eiken4,0
525,theater,劇場,noun,place,eiken4,0
526,tower,塔,noun,place,eiken4,0
527,company,会社,noun,place,eiken4,0
528,store,店,noun,place,eiken4,0
529,street,道路,noun,place,eiken4,0
530,zoo,動物園,noun,place,eiken4,0
531,space,宇宙,noun,place,eiken4,0
532,bookstore,本屋,noun,place,eiken4,0
533,university,大学,noun,place,eiken4,0
534,bakery,パン屋,noun,place,eiken4,0
535,cafeteria,カフェテリア・食堂,noun,place,eiken4,0
536,café,カフェ,noun,place,eiken4,0
537,hall,ホール・玄関,noun,place,eiken4,0
538,junior high school,中学校,noun,place,eiken4,0
539,church,教会,noun,place,eiken4,0
540,gate,門,noun,place,eiken4,0
541,stage,ステージ,noun,place,eiken4,0
542,court,裁判所,noun,place,eiken4,0
543,convenience store,コンビニ,noun,place,eiken4,0
544,elementary school,小学校,noun,place,eiken4,0
545,elevator,エレベーター,noun,place,eiken4,0
546,aquarium,水族館,noun,place,eiken4,0
547,shrine,神社,noun,place,eiken4,0
548,entrance,入口,noun,place,eiken4,0
549,exit,出口,noun,place,eiken4,0
550,mall,ショッピングモール,noun,place,eiken4,0
551,parking,駐車場,noun,place,eiken4,0
552,castle,城,noun,place,eiken4,0
553,department store,デパート,noun,place,eiken4,0
554,drugstore,ドラッグストア,noun,place,eiken4,0
555,factory,工場,noun,place,eiken4,0
556,hallway,廊下,noun,place,eiken4,0
557,country,国,noun,place,eiken4,0
558,state,州,noun,place,eiken4,0
559,supermarket,スーパー,noun,place,eiken4,0
560,corner,コーナー・角,noun,place,eiken4,0
561,platform,プラットフォーム,noun,place,eiken4,0
562,school,学校,noun,school,eiken4,0
563,classroom,教室,noun,school,eiken4,0
564,college,（単科）大学,noun,school,eiken4,0
565,garden,庭,noun,nature_place,eiken4,0
566,mountain,山,noun,nature_place,eiken4,0
567,ground,グランド・地面,noun,nature_place,eiken4,0
568,land,土地,noun,nature_place,eiken4,0
569,farm,農場,noun,nature_place,eiken4,0
570,lake,湖,noun,nature_place,eiken4,0
571,pond,池,noun,nature_place,eiken4,0
572,forest,森,noun,nature_place,eiken4,0
573,pool,プール,noun,nature_place,eiken4,0
574,gas station,ガソリンスタンド,noun,nature_place,eiken4,0
575,beach,ビーチ・海岸,noun,nature_place,eiken4,0
576,river,川,noun,nature_place,eiken4,0
577,field,野原,noun,nature_place,eiken4,0
578,hill,丘,noun,nature_place,eiken4,0
579,island,島,noun,nature_place,eiken4,0
580,planet,惑星,noun,nature_place,eiken4,0
581,brother,兄弟,noun,family,eiken4,0
582,daughter,娘,noun,family,eiken4,0
583,father,父,noun,family,eiken4,0
584,grandparents,祖父母,noun,family,eiken4,0
585,children,子供たち,noun,family,eiken4,0
586,cousin,いとこ,noun,family,eiken4,0
587,parent,親,noun,family,eiken4,0
588,child,子供,noun,family,eiken4,0
589,uncle,叔父,noun,family,eiken4,0
590,grandparent,祖父母（いずれか）,noun,family,eiken4,0
591,grandmother,祖母,noun,family,eiken4,0
592,husband,夫,noun,family,eiken4,0
593,aunt,叔母,noun,family,eiken4,0
594,wife,妻,noun,family,eiken4,0
595,son,息子,noun,family,eiken4,0
596,grandfather,祖父,noun,family,eiken4,0
597,grandson,孫（男）,noun,family,eiken4,0
598,kid,こども,noun,family,eiken4,0
599,artist,アーティスト,noun,occupation,eiken4,0
600,farmer,農夫,noun,occupation,eiken4,0
601,model,モデル,noun,occupation,eiken4,0
602,waiter,ウェイター,noun,occupation,eiken4,0
603,teacher,先生,noun,occupation,eiken4,0
604,doctor,医者,noun,occupation,eiken4,0
605,musician,ミュージシャン,noun,occupation,eiken4,0
606,singer,歌手,noun,occupation,eiken4,0
607,leader,リーダー,noun,occupation,eiken4,0
608,pianist,ピアニスト,noun,occupation,eiken4,0
609,writer,作家,noun,occupation,eiken4,0
610,nurse,看護師,noun,occupation,eiken4,0
611,expert,専門家,noun,occupation,eiken4,0
612,actor,役者,noun,occupation,eiken4,0
613,astronaut,宇宙飛行士,noun,occupation,eiken4,0
614,captain,キャプテン・船長,noun,occupation,eiken4,0
615,coach,コーチ,noun,occupation,eiken4,0
616,owner,所有者・オーナー,noun,occupation,eiken4,0
617,staff,スタッフ,noun,occupation,eiken4,0
618,volunteer,ボランティア,noun,occupation,eiken4,0
619,scientist,科学者,noun,occupation,eiken4,0
