id,en,ja,pos,theme,level,is_frequent
95,sit down,すわる,verb,movement,eiken5,0
96,skate,スケートをする,verb,movement,eiken5,0
97,ski,スキーをする,verb,movement,eiken5,1
98,stand,立つ,verb,movement,eiken5,0
99,stand up,立ち上がる,verb,movement,eiken5,0
100,swim,泳ぐ,verb,movement,eiken5,1
101,walk,歩く,verb,movement,eiken5,1
102,animal,動物,noun,animal,eiken5,1
103,bird,鳥,noun,animal,eiken5,1
104,butterfly,蝶,noun,animal,eiken5,0
105,cat,ネコ,noun,animal,eiken5,0
106,dog,犬,noun,animal,eiken5,0
107,dolphin,イルカ,noun,animal,eiken5,0
108,elephant,ゾウ,noun,animal,eiken5,0
109,fish,魚,noun,animal,eiken5,1
110,hamster,ハムスター,noun,animal,eiken5,0
111,monkey,サル,noun,animal,eiken5,0
112,rabbit,ウサギ,noun,animal,eiken5,0
113,sheep,ヒツジ,noun,animal,eiken5,0
114,ear,耳,noun,body,eiken5,0
115,face,顔,noun,body,eiken5,0
116,finger,指,noun,body,eiken5,0
117,foot,足,noun,body,eiken5,0
118,hair,髪の毛,noun,body,eiken5,1
119,hand,手,noun,body,eiken5,0
120,head,頭,noun,body,eiken5,0
121,leg,脚,noun,body,eiken5,0
122,mouth,口,noun,body,eiken5,1
123,shoulder,肩,noun,body,eiken5,0
124,teeth,歯,noun,body,eiken5,0
125,tooth,歯,noun,body,eiken5,0
126,backpack,バックパック,noun,clothing,eiken5,0
127,boot,ブーツ,noun,clothing,eiken5,0
128,cap,帽子,noun,clothing,eiken5,0
129,coat,コート,noun,clothing,eiken5,0
130,glove,手袋,noun,clothing,eiken5,0
131,hat,帽子,noun,clothing,eiken5,0
132,jacket,上着,noun,clothing,eiken5,0
133,shirt,シャツ,noun,clothing,eiken5,0
134,shoe,くつ,noun,clothing,eiken5,0
135,skirt,スカート,noun,clothing,eiken5,0
136,T-shirt,Tシャツ,noun,clothing,eiken5,0
137,apple,りんご,noun,food,eiken5,0
138,banana,バナナ,noun,food,eiken5,0
139,bread,パン,noun,food,eiken5,1
140,breakfast,朝食,noun,food,eiken5,0
141,cake,ケーキ,noun,food,eiken5,0
142,candy,あめ,noun,food,eiken5,0
143,carrot,ニンジン,noun,food,eiken5,0
144,chip,かけら,noun,food,eiken5,0
145,chocolate,チョコレート,noun,food,eiken5,0
146,coffee,コーヒー,noun,food,eiken5,0
147,cookie,クッキー,noun,food,eiken5,0
148,cucumber,キュウリ,noun,food,eiken5,0
149,curry,カレー,noun,food,eiken5,0
150,dessert,デザート,noun,food,eiken5,0
151,dinner,夕食,noun,food,eiken5,1
152,egg,たまご,noun,food,eiken5,0
153,food,食べ物,noun,food,eiken5,1
154,fruit,果物,noun,food,eiken5,1
155,grape,ブドウ,noun,food,eiken5,1
156,ham,ハム,noun,food,eiken5,0
157,hamburger,ハンバーガー,noun,food,eiken5,0
158,ice,氷,noun,food,eiken5,0
159,ice cream,アイスクリーム,noun,food,eiken5,0
160,jam,ジャム,noun,food,eiken5,0
161,juice,ジュース,noun,food,eiken5,0
162,lunch,昼食,noun,food,eiken5,0
163,meat,肉,noun,food,eiken5,0
164,melon,メロン,noun,food,eiken5,0
165,milk,牛乳,noun,food,eiken5,0
166,onion,タマネギ,noun,food,eiken5,0
167,orange,オレンジ,noun,food,eiken5,0
168,pie,パイ,noun,food,eiken5,0
169,pineapple,パイナップル,noun,food,eiken5,0
170,pizza,ピザ,noun,food,eiken5,0
171,potato,ジャガイモ,noun,food,eiken5,0
172,pumpkin,カボチャ,noun,food,eiken5,0
173,rice,米,noun,food,eiken5,0
174,rose,バラ,noun,food,eiken5,0
175,salad,サラダ,noun,food,eiken5,0
176,sandwich,サンドイッチ,noun,food,eiken5,0
177,soup,スープ,noun,food,eiken5,0
178,spaghetti,スパゲッティ,noun,food,eiken5,0
179,steak,ステーキ,noun,food,eiken5,0
180,strawberry,イチゴ,noun,food,eiken5,0
181,tea,お茶,noun,food,eiken5,1
182,toast,トースト,noun,food,eiken5,0
183,tomato,トマト,noun,food,eiken5,0
184,tuna,ツナ,noun,food,eiken5,0
185,vegetable,野菜,noun,food,eiken5,0
186,watermelon,すいか,noun,food,eiken5,0
187,bath,入浴,noun,home,eiken5,0
188,bathroom,トイレ,noun,home,eiken5,1
189,bed,ベッド,noun,home,eiken5,0
190,bedroom,寝室,noun,home,eiken5,1
191,box,箱,noun,home,eiken5,1
192,chair,いす,noun,home,eiken5,0
193,curtain,カーテン,noun,home,eiken5,0
194,desk,机,noun,home,eiken5,0
195,dining room,ダイニングルーム,noun,home,eiken5,0
196,door,ドア,noun,home,eiken5,0
197,floor,床,noun,home,eiken5,0
198,garden,庭,noun,home,eiken5,1
199,home,家,noun,home,eiken5,1
200,house,家,noun,home,eiken5,1
201,kitchen,台所,noun,home,eiken5,1
202,living room,居間,noun,home,eiken5,0
203,locker,ロッカー,noun,home,eiken5,0
204,pool,プール,noun,home,eiken5,0
205,room,部屋,noun,home,eiken5,1
206,sofa,ソファー,noun,home,eiken5,0
207,table,テーブル,noun,home,eiken5,0
208,wall,壁,noun,home,eiken5,1
209,window,窓,noun,home,eiken5,1
210,aunt,おば,noun,people,eiken5,0
211,boy,男の子,noun,people,eiken5,1
212,brother,兄,noun,people,eiken5,1
213,children,子どもたち,noun,people,eiken5,1
214,classmate,同級生,noun,people,eiken5,0
215,dad,お父さん,noun,people,eiken5,0
216,daughter,娘,noun,people,eiken5,0
217,family,家族,noun,people,eiken5,1
218,father,父,noun,people,eiken5,0
219,friend,友だち,noun,people,eiken5,1
220,girl,女の子,noun,people,eiken5,1
221,grandfather,祖父,noun,people,eiken5,1
222,grandma,おばあちゃん,noun,people,eiken5,0
223,grandmother,祖母,noun,people,eiken5,1
224,grandpa,おじいちゃん,noun,people,eiken5,0
225,lady,女の人,noun,people,eiken5,0
226,man,男性,noun,people,eiken5,1
227,mom,お母さん,noun,people,eiken5,0
228,mother,母,noun,people,eiken5,0
229,people,人々,noun,people,eiken5,1
230,sister,姉,noun,people,eiken5,1
231,son,息子,noun,people,eiken5,0
232,student,生徒,noun,people,eiken5,0
233,teacher,先生,noun,people,eiken5,0
234,uncle,おじ,noun,people,eiken5,0
235,woman,女の人,noun,people,eiken5,1
236,dancer,ダンサー,noun,occupation,eiken5,1
237,doctor,医者,noun,occupation,eiken5,1
238,driver,運転手,noun,occupation,eiken5,1
239,firefighter,消防士,noun,occupation,eiken5,0
240,nurse,看護師,noun,occupation,eiken5,0
241,pianist,ピアニスト,noun,occupation,eiken5,1
242,pilot,パイロット,noun,occupation,eiken5,1
243,player,選手,noun,occupation,eiken5,1
244,singer,歌手,noun,occupation,eiken5,1
245,swimmer,水泳選手,noun,occupation,eiken5,0
246,waiter,ウェイター,noun,occupation,eiken5,1
247,airport,空港,noun,place,eiken5,1
248,bank,銀行,noun,place,eiken5,0
249,beach,浜辺,noun,place,eiken5,0
250,bookstore,書店,noun,place,eiken5,0
251,cafeteria,カフェテリア,noun,place,eiken5,0
252,city,都市,noun,place,eiken5,0
253,classroom,教室,noun,place,eiken5,1
254,college,大学,noun,place,eiken5,0
255,gas station,ガソリンスタンド,noun,place,eiken5,0
256,ground,グラウンド,noun,place,eiken5,0
257,gym,体育館,noun,place,eiken5,1
258,high school,高校,noun,place,eiken5,0
259,hospital,病院,noun,place,eiken5,1
260,hotel,ホテル,noun,place,eiken5,0
261,library,図書館,noun,place,eiken5,0
262,museum,博物館,noun,place,eiken5,0
263,music room,音楽室,noun,place,eiken5,0
264,office,事務所,noun,place,eiken5,0
265,park,公園,noun,place,eiken5,1
266,post office,郵便局,noun,place,eiken5,1
267,restaurant,レストラン,noun,place,eiken5,1
268,school,学校,noun,place,eiken5,0
269,shop,店,noun,place,eiken5,0
270,station,駅,noun,place,eiken5,1
271,street,通り,noun,place,eiken5,0
272,supermarket,スーパーマーケット,noun,place,eiken5,1
273,zoo,動物園,noun,place,eiken5,0
274,country,国,noun,nature,eiken5,1
275,flower,花,noun,nature,eiken5,1
276,mountain,山,noun,nature,eiken5,1
277,river,川,noun,nature,eiken5,0
278,sea,海,noun,nature,eiken5,1
279,sky,空,noun,nature,eiken5,0
280,snow,雪,noun,nature,eiken5,1
281,tree,木,noun,nature,eiken5,1
282,weather,天気,noun,nature,eiken5,0
283,world,世界,noun,nature,eiken5,0
284,badminton,バドミントン,noun,sports,eiken5,1
285,baseball,野球,noun,sports,eiken5,1
286,basketball,バスケットボール,noun,sports,eiken5,1
287,cycling,サイクリング,noun,sports,eiken5,0
288,fishing,魚釣り,noun,sports,eiken5,0
289,game,試合,noun,sports,eiken5,0
290,rugby,ラグビー,noun,sports,eiken5,0
291,soccer,サッカー,noun,sports,eiken5,1
292,softball,ソフトボール,noun,sports,eiken5,0
293,sport,スポーツ,noun,sports,eiken5,0
294,tennis,テニス,noun,sports,eiken5,1
295,volleyball,バレーボール,noun,sports,eiken5,0
296,album,アルバム,noun,media,eiken5,0
297,book,本,noun,media,eiken5,0
298,CD,CD,noun,media,eiken5,0
299,comic book,漫画本,noun,media,eiken5,0
300,diary,日記,noun,media,eiken5,1
301,DVD,DVD,noun,media,eiken5,0
302,e-mail,Eメール,noun,media,eiken5,0
303,letter,手紙,noun,media,eiken5,1
304,magazine,雑誌,noun,media,eiken5,0
305,movie,映画,noun,media,eiken5,0
306,newspaper,新聞,noun,media,eiken5,1
307,postcard,はがき,noun,media,eiken5,0
308,radio,ラジオ,noun,media,eiken5,0
309,show,番組,noun,media,eiken5,0
310,story,物語,noun,media,eiken5,1
311,TV,テレビ,noun,media,eiken5,0
312,camera,カメラ,noun,tech,eiken5,1
313,cell phone,携帯電話,noun,tech,eiken5,0
314,clock,時計,noun,tech,eiken5,0
315,computer,コンピューター,noun,tech,eiken5,0
316,phone,電話,noun,tech,eiken5,0
317,telephone,電話,noun,tech,eiken5,0
318,bicycle,自転車,noun,transport,eiken5,0
319,bike,自転車,noun,transport,eiken5,0
320,bus,バス,noun,transport,eiken5,0
321,bus stop,バス停,noun,transport,eiken5,0
322,car,車,noun,transport,eiken5,0
323,plane,飛行機,noun,transport,eiken5,1
324,ship,船,noun,transport,eiken5,0
325,subway,地下鉄,noun,transport,eiken5,0
326,taxi,タクシー,noun,transport,eiken5,0
327,train,列車,noun,transport,eiken5,0
328,trip,旅行,noun,transport,eiken5,0
329,afternoon,午後,noun,time,eiken5,1
330,April,4月,noun,time,eiken5,1
331,August,8月,noun,time,eiken5,1
332,birthday,誕生日,noun,time,eiken5,1
333,date,日付,noun,time,eiken5,0
334,day,日,noun,time,eiken5,1
335,December,１２月,noun,time,eiken5,1
336,evening,夕方,noun,time,eiken5,1
337,February,２月,noun,time,eiken5,1
338,Friday,金曜日,noun,time,eiken5,1
339,January,１月,noun,time,eiken5,1
340,July,７月,noun,time,eiken5,1
341,June,６月,noun,time,eiken5,1
342,lunchtime,昼食時間,noun,time,eiken5,0
343,March,３月,noun,time,eiken5,1
344,May,5月,noun,time,eiken5,1
345,Monday,月曜日,noun,time,eiken5,1
346,month,月,noun,time,eiken5,1
347,morning,朝,noun,time,eiken5,1
348,night,夜,noun,time,eiken5,1
349,noon,正午,noun,time,eiken5,0
350,November,１１月,noun,time,eiken5,1
351,October,10月,noun,time,eiken5,1
352,Saturday,土曜日,noun,time,eiken5,1
353,September,９月,noun,time,eiken5,1
354,spring,春,noun,time,eiken5,1
355,summer,夏,noun,time,eiken5,1
356,Sunday,日曜日,noun,time,eiken5,1
357,Thursday,木曜日,noun,time,eiken5,1
358,time,時刻,noun,time,eiken5,0
359,today,今日,noun,time,eiken5,1
360,tomorrow,明日,noun,time,eiken5,0
361,Tuesday,火曜日,noun,time,eiken5,1
362,Wednesday,水曜日,noun,time,eiken5,1
363,week,週,noun,time,eiken5,1
364,weekend,週末,noun,time,eiken5,1
365,winter,冬,noun,time,eiken5,1
366,year,年,noun,time,eiken5,1
367,art,美術,noun,abstract,eiken5,1
368,bench,ベンチ,noun,abstract,eiken5,0
369,blue,青,noun,abstract,eiken5,0
370,bridge,橋,noun,abstract,eiken5,0
371,building,建物,noun,abstract,eiken5,0
372,case,場合,noun,abstract,eiken5,0
373,class,クラス,noun,abstract,eiken5,0
374,club,クラブ,noun,abstract,eiken5,1
375,color,色,noun,abstract,eiken5,1
376,concert,コンサート,noun,abstract,eiken5,0
377,dictionary,辞書,noun,abstract,eiken5,1
378,English,英語,noun,abstract,eiken5,0
379,exam,試験,noun,abstract,eiken5,0
380,festival,お祭り,noun,abstract,eiken5,0
381,football,サッカー,noun,abstract,eiken5,0
382,French,フランス語,noun,abstract,eiken5,0
383,history,歴史,noun,abstract,eiken5,1
384,homework,宿題,noun,abstract,eiken5,1
385,idea,考え,noun,abstract,eiken5,1
386,Japanese,日本語,noun,abstract,eiken5,0
387,job,仕事,noun,abstract,eiken5,1
388,lesson,レッスン,noun,abstract,eiken5,0
389,life,生活,noun,abstract,eiken5,0
390,light,光,noun,abstract,eiken5,0
391,lot,たくさん,noun,abstract,eiken5,0
392,math,数学,noun,abstract,eiken5,0
393,money,お金,noun,abstract,eiken5,0
394,Mr.,〜さん,noun,abstract,eiken5,0
395,Mrs.,～さん（既婚女性）,noun,abstract,eiken5,0
396,Ms.,〜さん,noun,abstract,eiken5,0
397,music,音楽,noun,abstract,eiken5,1
398,P.E.,体育,noun,abstract,eiken5,0
399,page,ページ,noun,abstract,eiken5,0
400,painting,絵,noun,abstract,eiken5,0
401,party,パーティー,noun,abstract,eiken5,0
402,pet,ペット,noun,abstract,eiken5,0
403,picture,絵,noun,abstract,eiken5,0
404,pink,ピンク色,noun,abstract,eiken5,0
405,pocket,ポケット,noun,abstract,eiken5,0
406,present,プレゼント,noun,abstract,eiken5,0
407,red,赤,noun,abstract,eiken5,0
408,science,理科,noun,abstract,eiken5,0
409,shopping,買い物,noun,abstract,eiken5,0
410,shower,シャワー,noun,abstract,eiken5,1
411,song,歌,noun,abstract,eiken5,1
412,store,店,noun,abstract,eiken5,1
413,subject,科目,noun,abstract,eiken5,1
414,team,チーム,noun,abstract,eiken5,0
415,test,テスト,noun,abstract,eiken5,1
416,textbook,教科書,noun,abstract,eiken5,0
417,tower,タワー,noun,abstract,eiken5,0
418,water,水,noun,abstract,eiken5,0
419,way,道,noun,abstract,eiken5,0
420,west,西,noun,abstract,eiken5,0
421,yellow,黄色,noun,abstract,eiken5,0
422,Australia,オーストラリア,noun,country,eiken5,1
423,Brazil,ブラジル,noun,country,eiken5,1
424,Canada,カナダ,noun,country,eiken5,1
425,Japan,日本,noun,country,eiken5,1
426,New York,ニューヨーク,noun,country,eiken5,0
427,Singapore,シンガポール,noun,country,eiken5,0
428,bag,かばん,noun,object,eiken5,0
429,ball,ボール,noun,object,eiken5,0
430,band,バンド,noun,object,eiken5,0
431,basket,かご,noun,object,eiken5,0
432,blackboard,黒板,noun,object,eiken5,1
433,card,カード,noun,object,eiken5,0
434,chalk,チョーク,noun,object,eiken5,0
435,chopstick,箸,noun,object,eiken5,0
436,cup,カップ,noun,object,eiken5,0
437,dish,皿,noun,object,eiken5,1
438,doll,人形,noun,object,eiken5,1
439,eraser,消しゴム,noun,object,eiken5,0
440,flute,フルート,noun,object,eiken5,0
441,fork,フォーク,noun,object,eiken5,0
442,glass,コップ,noun,object,eiken5,0
443,guitar,ギター,noun,object,eiken5,0
444,harmonica,ハーモニカ,noun,object,eiken5,0
445,knife,ナイフ,noun,object,eiken5,0
446,notebook,ノート,noun,object,eiken5,0
447,pen,ペン,noun,object,eiken5,0
448,pencil,えんぴつ,noun,object,eiken5,0
449,pencil case,筆箱,noun,object,eiken5,0
450,piano,ピアノ,noun,object,eiken5,0
451,plate,皿,noun,object,eiken5,0
452,racket,ラケット,noun,object,eiken5,0
453,ruler,定規,noun,object,eiken5,0
454,spoon,スプーン,noun,object,eiken5,0
455,ticket,チケット,noun,object,eiken5,0
456,towel,タオル,noun,object,eiken5,0
457,toy,おもちゃ,noun,object,eiken5,0
458,trumpet,トランペット,noun,object,eiken5,0
459,umbrella,かさ,noun,object,eiken5,1
460,violin,バイオリン,noun,object,eiken5,0
461,cent,セント,noun,unit,eiken5,0
462,centimeter,センチメートル,noun,unit,eiken5,0
463,coin,硬貨,noun,unit,eiken5,1
464,dollar,ドル,noun,unit,eiken5,0
465,eight,八,noun,unit,eiken5,0
466,eighteen,十八,noun,unit,eiken5,0
467,eighth,８番目の,noun,unit,eiken5,0
468,eighty,80,noun,unit,eiken5,0
469,eleven,11,noun,unit,eiken5,0
470,eleventh,11番目の,noun,unit,eiken5,0
471,fifteen,15,noun,unit,eiken5,0
472,fifth,５番目の,noun,unit,eiken5,0
473,fifty,五十,noun,unit,eiken5,0
474,first,１番目の,noun,unit,eiken5,0
475,five,5つ,noun,unit,eiken5,0
476,forty,40,noun,unit,eiken5,0
477,four,4つ,noun,unit,eiken5,0
478,fourteen,十四,noun,unit,eiken5,0
479,fourth,4番目の,noun,unit,eiken5,0
480,gram,グラム,noun,unit,eiken5,0
481,hour,時間,noun,unit,eiken5,1
482,hundred,百,noun,unit,eiken5,0
483,hundredth,１００番目の,noun,unit,eiken5,0
484,kilogram,キログラム,noun,unit,eiken5,0
485,kilometer,キロメートル,noun,unit,eiken5,0
486,meter,メートル,noun,unit,eiken5,0
487,minute,分,noun,unit,eiken5,1
488,nine,9,noun,unit,eiken5,0
489,nineteen,19,noun,unit,eiken5,0
490,ninety,九十,noun,unit,eiken5,0
491,ninth,９番目の,noun,unit,eiken5,0
492,number,番号,noun,unit,eiken5,1
493,one,一つ,noun,unit,eiken5,0
494,score,得点,noun,unit,eiken5,0
495,second,２番目の,noun,unit,eiken5,0
496,seven,7,noun,unit,eiken5,0
497,seventeen,17,noun,unit,eiken5,0
498,seventh,７番目の,noun,unit,eiken5,0
499,seventy,70,noun,unit,eiken5,0
500,six,6,noun,unit,eiken5,0
501,sixteen,十六,noun,unit,eiken5,0
502,sixth,6番目の,noun,unit,eiken5,0
503,sixty,60,noun,unit,eiken5,0
504,ten,10,noun,unit,eiken5,0
505,tenth,１０番目の,noun,unit,eiken5,0
506,third,３番目の,noun,unit,eiken5,0
507,thirteen,13,noun,unit,eiken5,0
508,thirteenth,13番目の,noun,unit,eiken5,0
509,thirty,三十,noun,unit,eiken5,0
510,thousand,千,noun,unit,eiken5,0
511,thousandth,１０００番目の,noun,unit,eiken5,0
512,three,3,noun,unit,eiken5,0
513,twelfth,12番目の,noun,unit,eiken5,0
514,twelve,12,noun,unit,eiken5,0
515,twentieth,２０番目の,noun,unit,eiken5,0
516,twenty,にじゅう,noun,unit,eiken5,0
517,two,二,noun,unit,eiken5,0
518,yen,円,noun,unit,eiken5,0
519,a little,少し,adverb,adverb_phrase,eiken5,0
520,a.m.,午前,adverb,adverb,eiken5,0
521,after school,放課後,adverb,adverb_phrase,eiken5,0
522,also,～もまた,adverb,adverb,eiken5,0
523,always,いつも,adverb,adverb,eiken5,0
524,at home,家で,adverb,adverb_phrase,eiken5,0
525,at night,夜に,adverb,adverb_phrase,eiken5,0
526,down,下に,adverb,adverb,eiken5,0
527,early,早く,adverb,adverb,eiken5,0
528,every day,毎日,adverb,adverb_phrase,eiken5,0
529,fast,速く,adverb,adverb,eiken5,0
530,forth,前へ,adverb,adverb,eiken5,0
531,here,ここに,adverb,adverb,eiken5,0
532,how,どうやって,adverb,adverb,eiken5,1
533,just,ただ,adverb,adverb,eiken5,0
534,late,遅く,adverb,adverb,eiken5,0
535,maybe,もしかしたら,adverb,adverb,eiken5,0
536,much,あまり(否定文で),adverb,adverb,eiken5,0
537,next week,来週,adverb,adverb_phrase,eiken5,0
538,not,〜ではない,adverb,adverb,eiken5,0
539,now,今,adverb,adverb,eiken5,0
540,o'clock,～時,adverb,adverb,eiken5,0
541,off,離れて,adverb,adverb,eiken5,0
542,often,しばしば,adverb,adverb,eiken5,0
543,out,外へ,adverb,adverb,eiken5,0
544,please,どうぞ,adverb,adverb,eiken5,0
545,really,本当に,adverb,adverb,eiken5,0
546,right now,ちょうど今,adverb,adverb_phrase,eiken5,0
547,sometimes,ときどき,adverb,adverb,eiken5,0
548,soon,すぐに,adverb,adverb,eiken5,0
549,this morning,今朝,adverb,adverb_phrase,eiken5,0
550,together,いっしょに,adverb,adverb,eiken5,0
551,tonight,今夜,adverb,adverb,eiken5,0
552,too,〜も,adverb,adverb,eiken5,0
553,up,上へ,adverb,adverb,eiken5,0
554,usually,ふつう,adverb,adverb,eiken5,0
555,very,とても,adverb,adverb,eiken5,0
556,very much,とても,adverb,adverb,eiken5,0
557,well,じょうずに,adverb,adverb,eiken5,0
558,when,いつ,adverb,adverb,eiken5,1
559,where,どこに,adverb,adverb,eiken5,1
560,why,なぜ,adverb,adverb,eiken5,0
561,beautiful,美しい,adjective,adj_emotion,eiken5,0
562,busy,忙しい,adjective,adj_emotion,eiken5,0
563,cute,かわいい,adjective,adj_emotion,eiken5,0
564,favorite,お気に入りの,adjective,adj_emotion,eiken5,0
565,good,よい,adjective,adj_emotion,eiken5,0
566,great,すばらしい,adjective,adj_emotion,eiken5,0
567,happy,幸せな,adjective,adj_emotion,eiken5,0
568,hungry,空腹の,adjective,adj_emotion,eiken5,0
569,kind,親切な,adjective,adj_emotion,eiken5,0
570,nice,すてきな,adjective,adj_emotion,eiken5,0
571,popular,人気のある,adjective,adj_emotion,eiken5,0
572,pretty,かわいい,adjective,adj_emotion,eiken5,0
573,sleepy,眠い,adjective,adj_emotion,eiken5,0
574,sure,確信している,adjective,adj_emotion,eiken5,0
575,sweet,甘い,adjective,adj_emotion,eiken5,0
576,tired,疲れた,adjective,adj_emotion,eiken5,0
577,wonderful,すばらしい,adjective,adj_emotion,eiken5,0
578,a,1つの,adjective,adj_quality,eiken5,0
579,black,黒い,adjective,adj_quality,eiken5,0
580,brown,茶色い,adjective,adj_quality,eiken5,0
581,easy,簡単な,adjective,adj_quality,eiken5,0
582,every,すべての,adjective,adj_quality,eiken5,0
583,fine,元気,adjective,adj_quality,eiken5,0
584,green,緑色,adjective,adj_quality,eiken5,0
585,her,彼女の,adjective,adj_quality,eiken5,1
586,its,その,adjective,adj_quality,eiken5,1
587,last,最後の,adjective,adj_quality,eiken5,0
588,long,長い,adjective,adj_quality,eiken5,0
589,my,私の,adjective,adj_quality,eiken5,1
590,new,新しい,adjective,adj_quality,eiken5,0
591,next,次の,adjective,adj_quality,eiken5,0
592,old,古い,adjective,adj_quality,eiken5,0
593,only,唯一の,adjective,adj_quality,eiken5,0
594,our,私たちの,adjective,adj_quality,eiken5,1
595,purple,紫色,adjective,adj_quality,eiken5,0
596,ready,準備ができている,adjective,adj_quality,eiken5,0
597,right,正しい,adjective,adj_quality,eiken5,0
598,short,短い,adjective,adj_quality,eiken5,0
599,slow,遅い,adjective,adj_quality,eiken5,0
600,soft,やわらかい,adjective,adj_quality,eiken5,0
601,the,その,adjective,adj_quality,eiken5,0
602,white,白い,adjective,adj_quality,eiken5,0
603,young,若い,adjective,adj_quality,eiken5,0
604,your,あなたの,adjective,adj_quality,eiken5,1
605,few,ほとんど〜ない,adjective,adj_quantity,eiken5,0
606,little,小さい,adjective,adj_quantity,eiken5,0
607,many,たくさんの,adjective,adj_quantity,eiken5,0
608,some,いくつかの,adjective,adj_quantity,eiken5,0
609,big,大きい,adjective,adj_size,eiken5,0
610,high,高い,adjective,adj_size,eiken5,0
611,large,大きい,adjective,adj_size,eiken5,0
612,low,低い,adjective,adj_size,eiken5,0
613,small,小さい,adjective,adj_size,eiken5,0
